compiler,program,opt,flag_id,sec_flags,compile_cmd,compile_ok,size_bytes,size_stripped_bytes,relro,canary,nx,pie,fortified,fortifiable,sha256,compile_stderr_tail
rustc,suma,-C opt-level=0,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__asan,1,7141496,1333800,full,no,yes,yes,6,55,3752e07db2c0005e4edd6d70d224f810af37b9659ee38fc2f110e5684e8bbd6e,
rustc,suma,-C opt-level=0,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,suma,-C opt-level=0,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__lsan,1,5274880,604752,full,no,yes,yes,0,9,60573a5d7707fcea33abad58ed0e07e9433be542725d0a2e8af70e2611670361,
rustc,suma,-C opt-level=0,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__relro_full",1,4517512,354528,full,no,yes,yes,0,8,3183af3294f5ff570c88be9e08d66e11f4dc204bf606c73bbda215acd629a262,
rustc,suma,-C opt-level=0,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__stack_protector_none,1,4517512,354528,full,no,yes,yes,0,8,3183af3294f5ff570c88be9e08d66e11f4dc204bf606c73bbda215acd629a262,
rustc,suma,-C opt-level=0,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__stack_protector,1,4518552,355528,full,yes,yes,yes,0,8,68809466404094f553e3988816c56410e5c89df8e763a05c0dcb75c9f4399b93,
rustc,suma,-C opt-level=0,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__stack_protector_strong,1,4518696,355672,full,yes,yes,yes,0,8,ac775663e4c3ceee40dd94dcc72410fac5e39170b9c23359c7909f38fee3c64f,
rustc,suma,-C opt-level=0,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__noexecstack",1,4517512,354528,full,no,yes,yes,0,8,3183af3294f5ff570c88be9e08d66e11f4dc204bf606c73bbda215acd629a262,
rustc,suma,-C opt-level=0,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__execstack",1,4517512,354528,full,no,no,yes,0,8,c0bf1f79a55585828bda0347047d9e52ab091fd4c4c24a63d76c915d5131544f,
rustc,suma,-C opt-level=0,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__pie,1,4517512,354528,full,no,yes,yes,0,8,3183af3294f5ff570c88be9e08d66e11f4dc204bf606c73bbda215acd629a262,
rustc,suma,-C opt-level=0,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=0 -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_0__no_pie,1,4502552,339560,full,no,yes,no,0,8,4cf2985f35d13dfe65d4011a5be3dc90cef76b3c23d00f3042b16077d64d6516,
rustc,suma,-C opt-level=1,baseline,,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__baseline,1,4510016,350720,full,no,yes,yes,0,8,cb06dcd9b7d21b7f513f35c3bf6a021264f6a997aecb89c48482fad830e55c45,
rustc,suma,-C opt-level=1,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__overflow_checks,1,4510200,350808,full,no,yes,yes,0,8,7c121d3c37efe54a3e574397d704865cfd20b11d32085f13f8080edacbed003b,
rustc,suma,-C opt-level=1,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__debug_assertions,1,4510528,351136,full,no,yes,yes,0,8,006efced5198d0ee1d35a9b543acf8121d274152257c3f4e972dcffc518f07e6,
rustc,suma,-C opt-level=1,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C panic=abort -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__panic_abort,1,4503272,349456,full,no,yes,yes,0,8,99879c9ff7335d1a91aa7c1a6e92ef40e96908ad701fbc1ec95220d4fd23d8c2,
rustc,suma,-C opt-level=1,lto,-C lto,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C lto -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__lto,1,2178248,324128,full,no,yes,yes,0,8,167e812b73088b60d094774a33369ba78f791e18e6f6214c2b1cf2c888912e73,
rustc,suma,-C opt-level=1,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C lto=thin -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__lto_thin,1,2226144,336128,full,no,yes,yes,0,8,4e32c01ca3ca953b1b08b4a686c3b02bdd3329720bd8fbffdedce454367d310c,
rustc,suma,-C opt-level=1,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__asan,1,7125808,1322568,full,no,yes,yes,6,55,0ee9acc89c410f48bf38bcfc2309d33b7adbbcd1f3d7ab07778eb8321f4daefb,
rustc,suma,-C opt-level=1,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,suma,-C opt-level=1,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__lsan,1,5267376,600944,full,no,yes,yes,0,9,1d4d949b9f05838d7779b527a416527e9dc296f0f53c8c41cd6fdd3b1db3d683,
rustc,suma,-C opt-level=1,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__relro_full",1,4510016,350720,full,no,yes,yes,0,8,cb06dcd9b7d21b7f513f35c3bf6a021264f6a997aecb89c48482fad830e55c45,
rustc,suma,-C opt-level=1,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__stack_protector_none,1,4510016,350720,full,no,yes,yes,0,8,cb06dcd9b7d21b7f513f35c3bf6a021264f6a997aecb89c48482fad830e55c45,
rustc,suma,-C opt-level=1,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__stack_protector,1,4510240,350904,full,yes,yes,yes,0,8,ee4d5ef3d6c8ba90387dea8d7a3e07dd57fabb3d29a3ac86378cef08fd5c5cb7,
rustc,suma,-C opt-level=1,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__stack_protector_strong,1,4510240,350904,full,yes,yes,yes,0,8,ee4d5ef3d6c8ba90387dea8d7a3e07dd57fabb3d29a3ac86378cef08fd5c5cb7,
rustc,suma,-C opt-level=1,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__noexecstack",1,4510016,350720,full,no,yes,yes,0,8,cb06dcd9b7d21b7f513f35c3bf6a021264f6a997aecb89c48482fad830e55c45,
rustc,suma,-C opt-level=1,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__execstack",1,4510016,350720,full,no,no,yes,0,8,a9225571ff121555e506ca39b4e00d2ba00fbf2ed771c7ddff8932180b47eb26,
rustc,suma,-C opt-level=1,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__pie,1,4510016,350720,full,no,yes,yes,0,8,cb06dcd9b7d21b7f513f35c3bf6a021264f6a997aecb89c48482fad830e55c45,
rustc,suma,-C opt-level=1,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=1 -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_1__no_pie,1,4495248,335944,full,no,yes,no,0,8,a8ca3f080f7b20f0f4e3a7be32e776e2135b1d855c82069c10d9e80b77197e0e,
rustc,suma,-C opt-level=2,baseline,,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__baseline,1,4509952,350656,full,no,yes,yes,0,8,c41496bcb300bffd793cfbb4b393813617dfb09363659a222f5e36962f8f3cfa,
rustc,suma,-C opt-level=2,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__overflow_checks,1,4510232,350840,full,no,yes,yes,0,8,fe0f7462123a993b80b824985b8ead97b917b59d3d6579e057b169da209eb124,
rustc,suma,-C opt-level=2,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__debug_assertions,1,4511232,351720,full,no,yes,yes,0,8,9fe2d1087def15b6c68cb1a8b8e452f879b2d75120e75cbc1162a315eda81b91,
rustc,suma,-C opt-level=2,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C panic=abort -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__panic_abort,1,4503240,349424,full,no,yes,yes,0,8,af0c45d82c5abbcceabc7bb26b3419d53e1aa0a48382666a4d67b5ff80a9e25e,
rustc,suma,-C opt-level=2,lto,-C lto,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C lto -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__lto,1,2054704,306400,full,no,yes,yes,0,8,bc71ec0f13188dedc1efc2e7411c79d257b39f68ffd07abf6c81ea3c407cac37,
rustc,suma,-C opt-level=2,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C lto=thin -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__lto_thin,1,2214664,334792,full,no,yes,yes,0,8,fc41068c7d2bb202a64e27e3aae41b30da5f7f42602f5dc5ce52f531adde748b,
rustc,suma,-C opt-level=2,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__asan,1,7125648,1322408,full,no,yes,yes,6,55,f2a410ad397ffd43ee213f89564f966918f96719f7f6c73886ca8c086070e25e,
rustc,suma,-C opt-level=2,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,suma,-C opt-level=2,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__lsan,1,5267328,600896,full,no,yes,yes,0,9,3738f0a81c2f6cbf0f6e3c71478de86875ce9e68dfa960f82f2a2dc24f3bb4ff,
rustc,suma,-C opt-level=2,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__relro_full",1,4509952,350656,full,no,yes,yes,0,8,c41496bcb300bffd793cfbb4b393813617dfb09363659a222f5e36962f8f3cfa,
rustc,suma,-C opt-level=2,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__stack_protector_none,1,4509952,350656,full,no,yes,yes,0,8,c41496bcb300bffd793cfbb4b393813617dfb09363659a222f5e36962f8f3cfa,
rustc,suma,-C opt-level=2,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__stack_protector,1,4510176,350840,full,yes,yes,yes,0,8,0e84b952c13e6a887d0d1ba6aa64fb74471b194b59e3e2061cd6b672643a8c3c,
rustc,suma,-C opt-level=2,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__stack_protector_strong,1,4510176,350840,full,yes,yes,yes,0,8,0e84b952c13e6a887d0d1ba6aa64fb74471b194b59e3e2061cd6b672643a8c3c,
rustc,suma,-C opt-level=2,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__noexecstack",1,4509952,350656,full,no,yes,yes,0,8,c41496bcb300bffd793cfbb4b393813617dfb09363659a222f5e36962f8f3cfa,
rustc,suma,-C opt-level=2,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__execstack",1,4509952,350656,full,no,no,yes,0,8,852accdf3ca4b887fffffd41f52593aefa82ce63959aaa2e688de93d5fb03c1b,
rustc,suma,-C opt-level=2,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__pie,1,4509952,350656,full,no,yes,yes,0,8,c41496bcb300bffd793cfbb4b393813617dfb09363659a222f5e36962f8f3cfa,
rustc,suma,-C opt-level=2,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=2 -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_2__no_pie,1,4495184,335880,full,no,yes,no,0,8,28ab7258a22485a3d37a7211390a1300586574b53448e6ec254beb64cd650283,
rustc,suma,-C opt-level=3,baseline,,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__baseline,1,4509952,350656,full,no,yes,yes,0,8,f8e3de96cf39c372eb954694bb05bd7a925787f10e976a340a81dbd7db25551d,
rustc,suma,-C opt-level=3,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__overflow_checks,1,4510232,350840,full,no,yes,yes,0,8,d5a501974a38f0cad30629fff99228326b424bbbca93c6b61dae815485ee94e0,
rustc,suma,-C opt-level=3,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__debug_assertions,1,4511280,351768,full,no,yes,yes,0,8,be8645922675a799e9146712063034c0da0dabf78047ecfd12495b717b114dcf,
rustc,suma,-C opt-level=3,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -C panic=abort -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__panic_abort,1,4503240,349424,full,no,yes,yes,0,8,5696d602b27ad56952b38b3c1a5edd3369eb9f8f435d77787307ef905c36eeba,
rustc,suma,-C opt-level=3,lto,-C lto,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -C lto -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__lto,1,2065072,307680,full,no,yes,yes,0,8,158100fae7a66450d258bc60d3aa9d18e6e51196b98415891b9ce8c82ccf4bd5,
rustc,suma,-C opt-level=3,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -C lto=thin -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__lto_thin,1,2227416,336992,full,no,yes,yes,0,8,4de833e34dabda001d2a430989b91e8591e00eb295a272d16eb79a47b4190379,
rustc,suma,-C opt-level=3,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__asan,1,7125680,1322440,full,no,yes,yes,6,55,e71221158dd0cb732d1f7554b2cce0f46bc4493890ed5d40a9216ab64108f498,
rustc,suma,-C opt-level=3,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,suma,-C opt-level=3,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__lsan,1,5267328,600896,full,no,yes,yes,0,9,18a7fdf8e2b98c9e3ef3d7bdb0934bae65c8737b3c7471a4abaed3c79561f5c4,
rustc,suma,-C opt-level=3,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__relro_full",1,4509952,350656,full,no,yes,yes,0,8,f8e3de96cf39c372eb954694bb05bd7a925787f10e976a340a81dbd7db25551d,
rustc,suma,-C opt-level=3,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__stack_protector_none,1,4509952,350656,full,no,yes,yes,0,8,f8e3de96cf39c372eb954694bb05bd7a925787f10e976a340a81dbd7db25551d,
rustc,suma,-C opt-level=3,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__stack_protector,1,4510176,350840,full,yes,yes,yes,0,8,5a865c1efb85b8ef7879ee1282fb171d76aa8d7d77a1bceb78a05ed07828d6e1,
rustc,suma,-C opt-level=3,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/suma.rs -C opt-level=3 -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_3__stack_protector_strong,1,4510176,350840,full,yes,yes,yes,0,8,5a865c1efb85b8ef7879ee1282fb171d76aa8d7d77a1bceb78a05ed07828d6e1,
